Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_Age,Pclass_SibSp,Pclass_Parch,Pclass_Fare,Pclass_Sex_female,Pclass_Sex_male,Pclass_Embarked_C,Pclass_Embarked_Q,Pclass_Embarked_S,Age_SibSp,Age_Parch,Age_Fare,Age_Sex_female,Age_Sex_male,Age_Embarked_C,Age_Embarked_Q,Age_Embarked_S,SibSp_Parch,SibSp_Fare,SibSp_Sex_female,SibSp_Sex_male,SibSp_Embarked_C,SibSp_Embarked_Q,SibSp_Embarked_S,Parch_Fare,Parch_Sex_female,Parch_Sex_male,Parch_Embarked_C,Parch_Embarked_Q,Parch_Embarked_S,Fare_Sex_female,Fare_Sex_male,Fare_Embarked_C,Fare_Embarked_Q,Fare_Embarked_S,Sex_female_Sex_male,Sex_female_Embarked_C,Sex_female_Embarked_Q,Sex_female_Embarked_S,Sex_male_Embarked_C,Sex_male_Embarked_Q,Sex_male_Embarked_S,Embarked_C_Embarked_Q,Embarked_C_Embarked_S,Embarked_Q_Embarked_S
2.0,28.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,364.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,8.1125,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,24.337500000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,227.15000000000003,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1125,0.0,0.0,8.1125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,4.0,0.0,2.0,81.8583,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,81.8583,0.0,1.0,0.0,0.0,1.0,0.0,8.0,327.4332,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.7166,0.0,2.0,0.0,0.0,2.0,0.0,81.8583,0.0,0.0,81.8583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,13.0,0.0,1.0,19.5,1.0,0.0,0.0,0.0,1.0,26.0,0.0,2.0,39.0,2.0,0.0,0.0,0.0,2.0,0.0,13.0,253.5,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.0,0.0,0.0,0.0,1.0,19.5,0.0,0.0,0.0,19.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,34.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,34.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,902.7,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,5.0,2.0,1.0,19.2583,1.0,0.0,1.0,0.0,0.0,15.0,6.0,3.0,57.774899999999995,3.0,0.0,3.0,0.0,0.0,10.0,5.0,96.29149999999998,5.0,0.0,5.0,0.0,0.0,2.0,38.5166,2.0,0.0,2.0,0.0,0.0,19.2583,1.0,0.0,1.0,0.0,0.0,19.2583,0.0,19.2583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,52.0,0.0,0.0,30.5,0.0,1.0,0.0,0.0,1.0,52.0,0.0,0.0,30.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1586.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,36.0,1.0,2.0,27.75,0.0,1.0,0.0,0.0,1.0,72.0,2.0,4.0,55.5,0.0,2.0,0.0,0.0,2.0,36.0,72.0,999.0,0.0,36.0,0.0,0.0,36.0,2.0,27.75,0.0,1.0,0.0,0.0,1.0,55.5,0.0,2.0,0.0,0.0,2.0,0.0,27.75,0.0,0.0,27.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,1.0,0.0,19.9667,0.0,1.0,0.0,0.0,1.0,84.0,3.0,0.0,59.900099999999995,0.0,3.0,0.0,0.0,3.0,28.0,0.0,559.0676,0.0,28.0,0.0,0.0,28.0,0.0,19.9667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9667,0.0,0.0,19.9667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,30.0,0.0,0.0,27.75,0.0,1.0,1.0,0.0,0.0,30.0,0.0,0.0,27.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,832.5,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,27.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,49.0,1.0,0.0,89.1042,0.0,1.0,1.0,0.0,0.0,49.0,1.0,0.0,89.1042,0.0,1.0,1.0,0.0,0.0,49.0,0.0,4366.1058,0.0,49.0,49.0,0.0,0.0,0.0,89.1042,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.1042,89.1042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,225.40000000000003,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,29.0,0.0,0.0,7.8958,0.0,1.0,1.0,0.0,0.0,87.0,0.0,0.0,23.6874,0.0,3.0,3.0,0.0,0.0,0.0,0.0,228.97820000000002,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8958,7.8958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,65.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,65.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1725.75,0.0,65.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,28.0,1.0,0.0,51.8625,1.0,0.0,0.0,0.0,1.0,28.0,1.0,0.0,51.8625,1.0,0.0,0.0,0.0,1.0,28.0,0.0,1452.1499999999999,28.0,0.0,0.0,0.0,28.0,0.0,51.8625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8625,0.0,0.0,0.0,51.8625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,50.0,0.0,0.0,10.5,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,525.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.75,0.0,1.0,0.0,1.0,0.0,84.0,0.0,0.0,23.25,0.0,3.0,0.0,3.0,0.0,0.0,0.0,217.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,48.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,48.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1274.4,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,34.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,102.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,273.70000000000005,0.0,34.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,47.0,0.0,0.0,38.5,0.0,1.0,0.0,0.0,1.0,47.0,0.0,0.0,38.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1809.5,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,48.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,96.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,624.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,225.40000000000003,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,38.0,0.0,0.0,7.05,0.0,1.0,0.0,0.0,1.0,114.0,0.0,0.0,21.15,0.0,3.0,0.0,0.0,3.0,0.0,0.0,267.9,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,56.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,56.0,0.0,0.0,26.55,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1486.8,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,0.0,26.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.725,0.0,1.0,0.0,1.0,0.0,84.0,0.0,0.0,23.174999999999997,0.0,3.0,0.0,3.0,0.0,0.0,0.0,216.29999999999998,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.725,0.0,7.725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.75,2.0,1.0,19.2583,1.0,0.0,1.0,0.0,0.0,2.25,6.0,3.0,57.774899999999995,3.0,0.0,3.0,0.0,0.0,1.5,0.75,14.443724999999999,0.75,0.0,0.75,0.0,0.0,2.0,38.5166,2.0,0.0,2.0,0.0,0.0,19.2583,1.0,0.0,1.0,0.0,0.0,19.2583,0.0,19.2583,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,7.25,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,21.75,0.0,3.0,0.0,0.0,3.0,0.0,0.0,203.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,38.0,0.0,0.0,8.6625,0.0,1.0,0.0,0.0,1.0,114.0,0.0,0.0,25.987499999999997,0.0,3.0,0.0,0.0,3.0,0.0,0.0,329.175,0.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6625,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,33.0,1.0,2.0,27.75,1.0,0.0,0.0,0.0,1.0,66.0,2.0,4.0,55.5,2.0,0.0,0.0,0.0,2.0,33.0,66.0,915.75,33.0,0.0,0.0,0.0,33.0,2.0,27.75,1.0,0.0,0.0,0.0,1.0,55.5,2.0,0.0,0.0,0.0,2.0,27.75,0.0,0.0,0.0,27.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,23.0,0.0,0.0,13.7917,1.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,27.5834,2.0,0.0,2.0,0.0,0.0,0.0,0.0,317.20910000000003,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7917,0.0,13.7917,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,9.8375,1.0,0.0,0.0,0.0,1.0,66.0,0.0,0.0,29.512500000000003,3.0,0.0,0.0,0.0,3.0,0.0,0.0,216.425,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8375,0.0,0.0,0.0,9.8375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,28.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,28.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1456.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,34.0,1.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,68.0,2.0,0.0,42.0,0.0,2.0,0.0,0.0,2.0,34.0,0.0,714.0,0.0,34.0,0.0,0.0,34.0,0.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,29.0,1.0,0.0,7.0458,0.0,1.0,0.0,0.0,1.0,87.0,3.0,0.0,21.1374,0.0,3.0,0.0,0.0,3.0,29.0,0.0,204.32819999999998,0.0,29.0,0.0,0.0,29.0,0.0,7.0458,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0458,0.0,0.0,7.0458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,22.0,0.0,0.0,7.5208,0.0,1.0,0.0,0.0,1.0,66.0,0.0,0.0,22.5624,0.0,3.0,0.0,0.0,3.0,0.0,0.0,165.4576,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5208,0.0,0.0,7.5208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,2.0,0.0,1.0,12.2875,1.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,36.8625,3.0,0.0,0.0,0.0,3.0,0.0,2.0,24.575,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2875,1.0,0.0,0.0,0.0,1.0,12.2875,0.0,0.0,0.0,12.2875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,5.0,2.0,46.9,0.0,1.0,0.0,0.0,1.0,27.0,15.0,6.0,140.7,0.0,3.0,0.0,0.0,3.0,45.0,18.0,422.09999999999997,0.0,9.0,0.0,0.0,9.0,10.0,234.5,0.0,5.0,0.0,0.0,5.0,93.8,0.0,2.0,0.0,0.0,2.0,0.0,46.9,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,50.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,150.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,402.50000000000006,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,63.0,0.0,0.0,9.5875,1.0,0.0,0.0,0.0,1.0,189.0,0.0,0.0,28.762500000000003,3.0,0.0,0.0,0.0,3.0,0.0,0.0,604.0125,63.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5875,0.0,0.0,0.0,9.5875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,25.0,1.0,0.0,91.0792,0.0,1.0,1.0,0.0,0.0,25.0,1.0,0.0,91.0792,0.0,1.0,1.0,0.0,0.0,25.0,0.0,2276.98,0.0,25.0,25.0,0.0,0.0,0.0,91.0792,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0792,91.0792,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,3.0,1.0,25.4667,1.0,0.0,0.0,0.0,1.0,84.0,9.0,3.0,76.4001,3.0,0.0,0.0,0.0,3.0,84.0,28.0,713.0676,28.0,0.0,0.0,0.0,28.0,3.0,76.4001,3.0,0.0,0.0,0.0,3.0,25.4667,1.0,0.0,0.0,0.0,1.0,25.4667,0.0,0.0,0.0,25.4667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,35.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,90.0,1.0,0.0,0.0,0.0,1.0,35.0,0.0,3150.0,35.0,0.0,0.0,0.0,35.0,0.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,58.0,0.0,0.0,29.7,0.0,1.0,1.0,0.0,0.0,58.0,0.0,0.0,29.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1722.6,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7,29.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,30.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,90.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,241.50000000000003,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,9.0,1.0,1.0,15.9,0.0,1.0,0.0,0.0,1.0,27.0,3.0,3.0,47.7,0.0,3.0,0.0,0.0,3.0,9.0,9.0,143.1,0.0,9.0,0.0,0.0,9.0,1.0,15.9,0.0,1.0,0.0,0.0,1.0,15.9,0.0,1.0,0.0,0.0,1.0,0.0,15.9,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,1.0,0.0,19.9667,0.0,1.0,0.0,0.0,1.0,84.0,3.0,0.0,59.900099999999995,0.0,3.0,0.0,0.0,3.0,28.0,0.0,559.0676,0.0,28.0,0.0,0.0,28.0,0.0,19.9667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9667,0.0,0.0,19.9667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,21.0,0.0,0.0,7.25,0.0,1.0,0.0,0.0,1.0,63.0,0.0,0.0,21.75,0.0,3.0,0.0,0.0,3.0,0.0,0.0,152.25,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,55.0,0.0,0.0,30.5,0.0,1.0,0.0,0.0,1.0,55.0,0.0,0.0,30.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1677.5,0.0,55.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,71.0,0.0,0.0,49.5042,0.0,1.0,1.0,0.0,0.0,71.0,0.0,0.0,49.5042,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3514.7981999999997,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5042,49.5042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,21.0,0.0,0.0,8.05,0.0,1.0,0.0,0.0,1.0,63.0,0.0,0.0,24.150000000000002,0.0,3.0,0.0,0.0,3.0,0.0,0.0,169.05,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,14.4583,0.0,1.0,1.0,0.0,0.0,84.0,0.0,0.0,43.3749,0.0,3.0,3.0,0.0,0.0,0.0,0.0,404.8324,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4583,14.4583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,54.0,1.0,0.0,78.2667,1.0,0.0,1.0,0.0,0.0,54.0,1.0,0.0,78.2667,1.0,0.0,1.0,0.0,0.0,54.0,0.0,4226.4018,54.0,0.0,54.0,0.0,0.0,0.0,78.2667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2667,0.0,78.2667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,28.0,0.0,0.0,15.1,0.0,1.0,0.0,0.0,1.0,84.0,0.0,0.0,45.3,0.0,3.0,0.0,0.0,3.0,0.0,0.0,422.8,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,25.0,1.0,2.0,151.55,1.0,0.0,0.0,0.0,1.0,25.0,1.0,2.0,151.55,1.0,0.0,0.0,0.0,1.0,25.0,50.0,3788.7500000000005,25.0,0.0,0.0,0.0,25.0,2.0,151.55,1.0,0.0,0.0,0.0,1.0,303.1,2.0,0.0,0.0,0.0,2.0,151.55,0.0,0.0,0.0,151.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,24.0,0.0,0.0,7.7958,0.0,1.0,0.0,0.0,1.0,72.0,0.0,0.0,23.3874,0.0,3.0,0.0,0.0,3.0,0.0,0.0,187.0992,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7958,0.0,0.0,7.7958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,17.0,0.0,0.0,8.6625,0.0,1.0,0.0,0.0,1.0,51.0,0.0,0.0,25.987499999999997,0.0,3.0,0.0,0.0,3.0,0.0,0.0,147.2625,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6625,0.0,0.0,8.6625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.0,21.0,0.0,0.0,7.75,1.0,0.0,0.0,1.0,0.0,63.0,0.0,0.0,23.25,3.0,0.0,0.0,3.0,0.0,0.0,0.0,162.75,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,7.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
